40000000,SencillaSinCola,topBack,124
40000000,SencillaConCola,pushFront,0
40000000,SencillaConCola,pushBack,0
40000000,SencillaConCola,popFront,0
40000000,SencillaConCola,popBack,141
40000000,SencillaConCola,find,132
40000000,SencillaConCola,addBefore,161
40000000,SencillaConCola,addAfter,0
40000000,SencillaConCola,erase,128
40000000,SencillaConCola,empty,0
40000000,SencillaConCola,topFront,0
40000000,SencillaConCola,topBack,0
40000000,DobleConCola,pushFront,0
40000000,DobleConCola,pushBack,0
40000000,DobleConCola,popFront,0
40000000,DobleConCola,popBack,0
40000000,DobleConCola,find,0
40000000,DobleConCola,addBefore,266
40000000,DobleConCola,addAfter,0
40000000,DobleConCola,erase,253
40000000,DobleConCola,empty,0
40000000,DobleConCola,topFront,0
40000000,DobleConCola,topBack,0
50000000,SencillaSinCola,pushFront,0
50000000,SencillaSinCola,pushBack,164
50000000,SencillaSinCola,popFront,0
50000000,SencillaSinCola,popBack,160
50000000,SencillaSinCola,find,162
50000000,SencillaSinCola,addBefore,155
50000000,SencillaSinCola,addAfter,0
50000000,SencillaSinCola,erase,167
50000000,SencillaSinCola,empty,0
50000000,SencillaSinCola,topFront,0
50000000,SencillaSinCola,topBack,175
50000000,SencillaConCola,pushFront,0
50000000,SencillaConCola,pushBack,0
50000000,SencillaConCola,popFront,0
50000000,SencillaConCola,popBack,148
50000000,SencillaConCola,find,159
50000000,SencillaConCola,addBefore,148
50000000,SencillaConCola,addAfter,0
50000000,SencillaConCola,erase,147
50000000,SencillaConCola,empty,0
50000000,SencillaConCola,topFront,0
50000000,SencillaConCola,topBack,0
50000000,DobleConCola,pushFront,0
50000000,DobleConCola,pushBack,0
50000000,DobleConCola,popFront,0
50000000,DobleConCola,popBack,0
50000000,DobleConCola,find,0
50000000,DobleConCola,addBefore,341
50000000,DobleConCola,addAfter,0
50000000,DobleConCola,erase,310
50000000,DobleConCola,empty,0
50000000,DobleConCola,topFront,0
50000000,DobleConCola,topBack,0
60000000,SencillaSinCola,pushFront,0
60000000,SencillaSinCola,pushBack,176
60000000,SencillaSinCola,popFront,0
60000000,SencillaSinCola,popBack,185
60000000,SencillaSinCola,find,184
60000000,SencillaSinCola,addBefore,198
60000000,SencillaSinCola,addAfter,0
60000000,SencillaSinCola,erase,178
60000000,SencillaSinCola,empty,0
60000000,SencillaSinCola,topFront,0
60000000,SencillaSinCola,topBack,186
60000000,SencillaConCola,pushFront,0
60000000,SencillaConCola,pushBack,0
60000000,SencillaConCola,popFront,0
60000000,SencillaConCola,popBack,202
60000000,SencillaConCola,find,194
60000000,SencillaConCola,addBefore,187
60000000,SencillaConCola,addAfter,0
60000000,SencillaConCola,erase,185
60000000,SencillaConCola,empty,0
60000000,SencillaConCola,topFront,0
60000000,SencillaConCola,topBack,0
60000000,DobleConCola,pushFront,0
60000000,DobleConCola,pushBack,0
60000000,DobleConCola,popFront,0
60000000,DobleConCola,popBack,0
60000000,DobleConCola,find,0
60000000,DobleConCola,addBefore,411
60000000,DobleConCola,addAfter,0
60000000,DobleConCola,erase,363
60000000,DobleConCola,empty,0
60000000,DobleConCola,topFront,0
60000000,DobleConCola,topBack,0
70000000,SencillaSinCola,pushFront,0
70000000,SencillaSinCola,pushBack,221
70000000,SencillaSinCola,popFront,0
70000000,SencillaSinCola,popBack,219
70000000,SencillaSinCola,find,231
70000000,SencillaSinCola,addBefore,269
70000000,SencillaSinCola,addAfter,0
70000000,SencillaSinCola,erase,296
70000000,SencillaSinCola,empty,0
70000000,SencillaSinCola,topFront,0
70000000,SencillaSinCola,topBack,322
70000000,SencillaConCola,pushFront,0
70000000,SencillaConCola,pushBack,0
70000000,SencillaConCola,popFront,0
70000000,SencillaConCola,popBack,229
70000000,SencillaConCola,find,236
70000000,SencillaConCola,addBefore,221
70000000,SencillaConCola,addAfter,0
70000000,SencillaConCola,erase,225
70000000,SencillaConCola,empty,0
70000000,SencillaConCola,topFront,0
70000000,SencillaConCola,topBack,0
70000000,DobleConCola,pushFront,0
70000000,DobleConCola,pushBack,0
70000000,DobleConCola,popFront,0
70000000,DobleConCola,popBack,0
70000000,DobleConCola,find,0
70000000,DobleConCola,addBefore,446
70000000,DobleConCola,addAfter,0
70000000,DobleConCola,erase,507
70000000,DobleConCola,empty,0
70000000,DobleConCola,topFront,0
70000000,DobleConCola,topBack,0
80000000,SencillaSinCola,pushFront,0
80000000,SencillaSinCola,pushBack,266
80000000,SencillaSinCola,popFront,0
80000000,SencillaSinCola,popBack,249
80000000,SencillaSinCola,find,266
80000000,SencillaSinCola,addBefore,256
80000000,SencillaSinCola,addAfter,0
80000000,SencillaSinCola,erase,257
80000000,SencillaSinCola,empty,0
80000000,SencillaSinCola,topFront,0
80000000,SencillaSinCola,topBack,261
80000000,SencillaConCola,pushFront,0
80000000,SencillaConCola,pushBack,0
80000000,SencillaConCola,popFront,0
80000000,SencillaConCola,popBack,252
80000000,SencillaConCola,find,269
80000000,SencillaConCola,addBefore,254
80000000,SencillaConCola,addAfter,0
80000000,SencillaConCola,erase,263
80000000,SencillaConCola,empty,0
80000000,SencillaConCola,topFront,0
80000000,SencillaConCola,topBack,0
80000000,DobleConCola,pushFront,0
80000000,DobleConCola,pushBack,0
80000000,DobleConCola,popFront,0
80000000,DobleConCola,popBack,0
80000000,DobleConCola,find,0
80000000,DobleConCola,addBefore,529
80000000,DobleConCola,addAfter,0
80000000,DobleConCola,erase,444
80000000,DobleConCola,empty,0
80000000,DobleConCola,topFront,0
80000000,DobleConCola,topBack,0
90000000,SencillaSinCola,pushFront,0
90000000,SencillaSinCola,pushBack,285
90000000,SencillaSinCola,popFront,0
90000000,SencillaSinCola,popBack,283
90000000,SencillaSinCola,find,296
90000000,SencillaSinCola,addBefore,290
90000000,SencillaSinCola,addAfter,0
90000000,SencillaSinCola,erase,319
90000000,SencillaSinCola,empty,0
90000000,SencillaSinCola,topFront,0
90000000,SencillaSinCola,topBack,365
90000000,SencillaConCola,pushFront,0
90000000,SencillaConCola,pushBack,0
90000000,SencillaConCola,popFront,0
90000000,SencillaConCola,popBack,292
90000000,SencillaConCola,find,293
90000000,SencillaConCola,addBefore,289
90000000,SencillaConCola,addAfter,0
90000000,SencillaConCola,erase,345
90000000,SencillaConCola,empty,0
90000000,SencillaConCola,topFront,0
90000000,SencillaConCola,topBack,0
90000000,DobleConCola,pushFront,0
90000000,DobleConCola,pushBack,0
90000000,DobleConCola,popFront,0
90000000,DobleConCola,popBack,0
90000000,DobleConCola,find,0
90000000,DobleConCola,addBefore,599
90000000,DobleConCola,addAfter,0
90000000,DobleConCola,erase,560
90000000,DobleConCola,empty,0
90000000,DobleConCola,topFront,0
90000000,DobleConCola,topBack,0
100000000,SencillaSinCola,pushFront,0
100000000,SencillaSinCola,pushBack,389
100000000,SencillaSinCola,popFront,0
100000000,SencillaSinCola,popBack,402
100000000,SencillaSinCola,find,333
100000000,SencillaSinCola,addBefore,322
100000000,SencillaSinCola,addAfter,0
100000000,SencillaSinCola,erase,301
100000000,SencillaSinCola,empty,0
100000000,SencillaSinCola,topFront,0
100000000,SencillaSinCola,topBack,301
100000000,SencillaConCola,pushFront,0
100000000,SencillaConCola,pushBack,0
100000000,SencillaConCola,popFront,0
100000000,SencillaConCola,popBack,502
100000000,SencillaConCola,find,318
100000000,SencillaConCola,addBefore,342
100000000,SencillaConCola,addAfter,0
100000000,SencillaConCola,erase,313
100000000,SencillaConCola,empty,0
100000000,SencillaConCola,topFront,0
100000000,SencillaConCola,topBack,0
100000000,DobleConCola,pushFront,0
100000000,DobleConCola,pushBack,0
100000000,DobleConCola,popFront,0
100000000,DobleConCola,popBack,0
100000000,DobleConCola,find,0
100000000,DobleConCola,addBefore,606
100000000,DobleConCola,addAfter,0
100000000,DobleConCola,erase,581
100000000,DobleConCola,empty,0
100000000,DobleConCola,topFront,0
100000000,DobleConCola,topBack,0
